date,上市公司数,上市证券数,中小板指,创业板指,市场总成交金额（元）,平均股票价格（元）,深证成指,深证综指,股票平均市盈率,股票平均换手率,股票总市值（元）,股票总股本（股）,股票成交金额（元）,股票流通市值（元）,股票流通股本（股）
2009-05-05,738.0,989.0,4175.75,,80866569230.54,10.82,9947.81,867.23,31.61,3.67,3798032366205.0,351156419418.0,75523052900.07,2211233740325.58,221914990894.0
2009-05-06,736.0,987.0,4274.56,,84357082207.83,11.0,10149.07,883.48,32.2,3.84,3857391675190.0,350514317642.0,81530046244.41,2245209725659.87,221693249126.0
2009-05-07,736.0,990.0,4253.01,,97567328750.76,10.94,10108.94,878.18,32.02,4.31,3834058604929.0,350527773886.0,94434980975.69,2233820548252.45,221696564602.0
2009-05-08,736.0,991.0,4204.58,,88164564451.59,10.95,10183.06,879.93,32.07,4.12,3841296058393.0,350858348980.0,84483548490.05,2249860046466.33,222226420619.0
2009-05-11,736.0,992.0,4051.4,,91144165678.41,10.57,9868.79,849.83,30.97,4.3,3709594129960.0,350984300592.0,87711428142.8,2179663828043.61,222647015784.0
2009-05-12,736.0,992.0,4135.02,,61518941073.01,10.85,10179.15,872.19,31.79,2.86,3807215404271.0,351016329200.0,59095093577.62,2238004803924.83,222699886051.0
2009-05-13,736.0,993.0,4195.35,,76496007520.31,10.95,10294.37,880.6,32.1,3.43,3843758604075.0,351043923720.0,74076291418.2,2260574845796.86,222791754731.0
2009-05-14,736.0,993.0,4187.93,,68762254096.98,10.95,10252.15,880.75,32.11,3.1,3844427774448.0,351162581391.0,65966240632.58,2263050803392.7,222858491231.0
2009-05-15,736.0,997.0,4229.92,,62994640045.11,11.0,10273.23,885.73,32.29,3.1,3865915237750.0,351485230454.0,60560193925.31,2277636619668.07,223105536690.0
2009-05-18,736.0,997.0,4243.32,,62226736846.18,11.02,10314.04,892.23,32.51,2.99,3893685862022.0,353230154352.0,59801733803.15,2296395038432.98,224334907439.0
2009-05-19,736.0,997.0,4266.12,,81818956192.31,11.1,10424.36,900.15,32.79,3.72,3928677325228.0,353795295623.0,79694379210.0,2317724030639.24,224543748940.0
2009-05-20,736.0,1001.0,4270.24,,79308924920.47,11.05,10369.14,897.37,32.7,3.59,3916093825430.0,354293802720.0,76872812869.13,2311910690923.87,225066305293.0
2009-05-21,736.0,1002.0,4192.18,,74277176581.33,10.82,10108.86,878.09,31.97,3.36,3831784372557.0,354299224811.0,71323032644.79,2259718336061.56,225047498312.0
2009-05-22,736.0,1002.0,4175.68,,57781439776.71,10.79,10072.63,876.58,31.91,2.5,3824600969303.0,354597333720.0,52914997423.83,2264093741943.76,225696862318.0
2009-05-25,736.0,1002.0,4200.47,,70545626198.66,10.84,10182.16,881.2,32.07,2.92,3845036363716.0,354774198866.0,65993625426.01,2287222148473.96,226565262028.0
2009-05-26,736.0,1004.0,4211.78,,75123628949.23,10.78,10022.3,877.3,31.93,3.12,3828397057661.0,355107179487.0,70048745654.19,2279479096643.67,226845035151.0
2009-05-27,736.0,1005.0,4209.59,,57505215075.26,10.82,10127.92,881.77,32.11,2.51,3844925986840.0,355488186358.0,54685640776.68,2298654952561.14,227766426681.0
2009-06-01,736.0,1005.0,4269.23,,71596959271.23,11.05,10421.35,900.93,32.83,2.97,3928437376363.0,355575748259.0,68707638117.04,2352090671557.77,228138324878.0
2009-06-02,736.0,1011.0,4279.92,,78356840535.48,11.13,10484.33,907.5,33.09,3.25,3957145744729.0,355670230048.0,75333281815.69,2364679116018.03,228288159023.0
2009-06-03,736.0,1011.0,4290.5,,81757900227.16,11.24,10712.31,920.82,33.59,3.4,4014252625540.0,357166936002.0,79066416210.95,2399049533101.14,229412072106.0
2009-06-04,736.0,1011.0,4279.71,,86714506545.86,11.24,10733.72,920.95,33.59,3.64,4014196917258.0,357223451887.0,84266780308.12,2399287794116.26,229573903303.0
2009-06-05,739.0,1014.0,4271.27,,82549393674.19,11.16,10667.11,917.21,33.49,3.36,4017417230909.0,360059903744.0,80781780226.53,2397415027735.32,231137976284.0
2009-06-08,739.0,1013.0,4223.22,,73358938764.93,11.11,10611.75,914.01,33.35,2.97,4002894745020.0,360286373932.0,69363952390.54,2390855073945.43,231280284510.0
2009-06-09,739.0,1012.0,4271.12,,73007402881.21,11.19,10740.09,920.69,33.6,3.08,4033956202169.0,360488976340.0,69813711099.84,2412697681376.46,231670071125.0
2009-06-10,739.0,1013.0,4321.75,,74983223393.14,11.24,10820.74,932.13,33.93,3.33,4109361813934.0,365596672615.0,72420579129.66,2439548424498.13,231843959331.0
2009-06-11,739.0,1013.0,4304.55,,69778611739.69,11.12,10699.91,922.62,33.6,2.99,4067024216545.0,365804646706.0,66263995429.47,2427167531610.32,232581101310.0
2009-06-12,739.0,1015.0,4215.8,,66991799932.73,10.88,10524.13,903.74,32.94,2.95,3982527770267.0,365907903166.0,63906476432.59,2379753053040.93,232723063623.0
2009-06-15,739.0,1018.0,4298.5,,58033654692.52,11.04,10768.96,916.5,33.41,2.29,4038668948445.0,365909534051.0,55686323856.68,2421445964884.86,232890622699.0
2009-06-16,739.0,1018.0,4305.75,,58590837180.87,11.04,10797.2,916.55,33.43,2.25,4038645873992.0,365914015164.0,55618247949.3,2422198789574.48,233050933159.0
2009-06-17,739.0,1019.0,4345.89,,67385913274.45,11.22,11040.49,933.02,34.04,2.69,4110941860102.0,366308883370.0,64747414974.51,2479617161837.29,234178191710.0
