date,上市公司市价总值(元),上市公司数,上市公司流通市值(元),平均市盈率(倍),总发行股本(股),总成交笔数,总成交股数,总成交金额(元),总流通股本(股),新上市公司数
2009-11-04,3790204124297.0,467.0,2617969531815.0,39.85,305236953538.0,4911321.0,7408175415.0,82472029512.0,217551570100.0,0.0
2009-11-05,3801140865574.0,467.0,2626047544693.0,39.95,305236953538.0,4172669.0,6233685726.0,66494700679.0,217551856723.0,0.0
2009-11-06,3829479320397.0,467.0,2644394387631.0,40.24,305236953538.0,4813551.0,7417417156.0,79890496368.0,217551856406.0,0.0
2009-11-09,3851473509414.0,467.0,2658563881492.0,40.43,305236953538.0,4183123.0,6290796500.0,67189309791.0,217554214406.0,0.0
2009-11-10,3869763093180.0,467.0,2670025169898.0,40.67,305236953538.0,4408636.0,6528746754.0,73689452328.0,217571637290.0,0.0
2009-11-11,3882478375882.0,467.0,2676821759997.0,40.81,305723343432.0,3893610.0,5661864392.0,62908530822.0,217677404102.0,0.0
2009-11-12,3899290050567.0,467.0,2688745586862.0,40.99,305723343553.0,4194646.0,6234161849.0,68751018748.0,217677388898.0,0.0
2009-11-13,3934705843713.0,467.0,2724447195871.0,41.38,306223343713.0,4236203.0,6340655852.0,71746262362.0,218197170699.0,0.0
2009-11-16,4041455641586.0,467.0,2797354134049.0,42.52,306223343713.0,5484479.0,8393862419.0,98431371486.0,218197633047.0,0.0
2009-11-17,4046728619903.0,467.0,2800237511947.0,42.62,306223343713.0,5259713.0,7463032588.0,87729313311.0,218225400566.0,0.0
2009-11-18,4053562181484.0,467.0,2804970271130.0,42.67,306223343713.0,5028423.0,7373212572.0,82665555786.0,218225910929.0,0.0
2009-11-19,4090661274467.0,467.0,2831499608692.0,43.05,306223343713.0,5263454.0,7814365458.0,86756947479.0,218226143579.0,0.0
2009-11-20,4111947874016.0,467.0,2845765428701.0,43.22,306223343713.0,5378539.0,8032229698.0,89487276242.0,218242046669.0,0.0
2009-11-23,4167389606728.0,467.0,2881889113690.0,43.81,306271377781.0,5079874.0,7580499375.0,87827595364.0,218254754468.0,0.0
2009-11-24,4005938403350.0,467.0,2766123585234.0,42.08,306271377781.0,7665266.0,10973565529.0,127774723243.0,218317607801.0,0.0
2009-11-25,4140788953869.0,467.0,2857347591488.0,43.44,306773957551.0,5534274.0,8592542951.0,97520983924.0,218764137098.0,0.0
2009-11-26,4004219861844.0,467.0,2762805412917.0,42.0,306773957551.0,6855868.0,10142260578.0,117531360591.0,219101190186.0,0.0
2009-11-27,3865929662843.0,467.0,2673277347282.0,40.58,306773957551.0,4803110.0,7217033366.0,79674409767.0,219106910186.0,0.0
2009-11-30,4033916403155.0,467.0,2794485328276.0,42.41,306773957551.0,3930441.0,6113639302.0,71564803990.0,219154399404.0,0.0
2009-12-01,4121759023778.0,467.0,2861849116069.0,43.36,306773957551.0,4627033.0,7104715855.0,82704650155.0,219410451237.0,0.0
2009-12-02,4168522170164.0,467.0,2896751767564.0,43.84,306773957551.0,5123936.0,7690026624.0,90523186117.0,219464876444.0,0.0
2009-12-03,4176556035628.0,467.0,2902616024243.0,43.95,306773957567.0,4860481.0,7034431327.0,82361552846.0,219608901910.0,0.0
2009-12-04,4139413942643.0,467.0,2876411653684.0,43.62,306773960479.0,5983612.0,8753597550.0,101599855541.0,219608904822.0,0.0
2009-12-07,4196202397300.0,467.0,2916224630455.0,44.22,306763646849.0,4040386.0,5817645334.0,71106402019.0,219682439986.0,0.0
2009-12-08,4179966613141.0,467.0,2904298093758.0,44.04,306763646849.0,4477044.0,6320809013.0,74776887067.0,219686206535.0,0.0
2009-12-09,4120238561844.0,467.0,2865220025892.0,43.42,306763646849.0,3828130.0,5114203437.0,60165716615.0,219714491870.0,0.0
2009-12-10,4152188960380.0,467.0,2888624389539.0,43.74,307121664649.0,3133622.0,4384318144.0,51987075247.0,219868788750.0,0.0
2009-12-11,4153136738289.0,467.0,2889204389039.0,43.77,307121664649.0,3188603.0,4454238523.0,51062595465.0,219868792061.0,0.0
2009-12-14,4159768352343.0,467.0,2889658538065.0,43.87,307805358399.0,3616096.0,4878037931.0,58290996229.0,219868791610.0,0.0
2009-12-15,4139511244892.0,467.0,2883298750692.0,43.63,307805358399.0,3528001.0,4854775622.0,58732883059.0,220342406662.0,0.0
2009-12-16,4096862023808.0,467.0,2857093693099.0,43.17,307805358555.0,2972423.0,3906072780.0,47690028179.0,220598325142.0,0.0
2009-12-17,3988297388002.0,467.0,2782473427059.0,42.03,307805358555.0,3372123.0,4241666286.0,49899268201.0,220598336342.0,0.0
2009-12-18,3837713823843.0,467.0,2678783753037.0,40.45,307883110555.0,3292683.0,4289785876.0,49656487603.0,220650579029.0,0.0
2009-12-21,3880249847160.0,467.0,2709658204521.0,40.9,307883110555.0,2192942.0,3072399025.0,36137893542.0,220650630529.0,0.0
2009-12-22,3768326887949.0,467.0,2632911232881.0,39.72,307883110555.0,2570109.0,3478157525.0,41575874633.0,220650630529.0,0.0
2009-12-23,3821763240046.0,467.0,2673831358576.0,40.3,307883110567.0,2141162.0,3144488807.0,37468991182.0,220651722285.0,0.0
2009-12-24,3951475059147.0,467.0,2764552400392.0,41.69,307883110567.0,2885168.0,4103006430.0,50634470739.0,220653051304.0,0.0
2009-12-25,3962526482653.0,467.0,2776730803159.0,41.8,307883110567.0,2610827.0,3563270931.0,43334920382.0,220853318032.0,0.0
2009-12-28,4025716001360.0,467.0,2821875219044.0,42.46,307883110567.0,2688595.0,3937103622.0,46796800189.0,220906487336.0,0.0
2009-12-29,4036342104103.0,467.0,2832419448491.0,42.58,307883110567.0,2802376.0,4082282723.0,48320166442.0,221170745582.0,0.0
2009-12-30,4057891644185.0,467.0,2846393292190.0,42.82,307883110567.0,3258113.0,4686365019.0,58775030801.0,221292864737.0,0.0
2009-12-31,4080125839879.0,467.0,2865111864107.0,43.04,307883110567.0,2807911.0,4078140284.0,50775149320.0,221410795215.0,0.0
2010-01-04,4076488501546.0,485.0,2861494393668.0,42.8,311876957791.0,3055054.0,4290315529.0,52879724298.0,223646773033.0,0.0
2010-01-05,4088503424470.0,485.0,2872868825056.0,42.88,311876957791.0,3921825.0,5498703049.0,69117410402.0,223676844437.0,0.0
2010-01-06,4087100641285.0,485.0,2866508556458.0,42.86,311876957832.0,3948069.0,5444825123.0,70625991584.0,223676844328.0,0.0
2010-01-07,4014534204558.0,485.0,2811198343259.0,42.07,311876958226.0,4199341.0,5719011830.0,71953077910.0,223677020278.0,0.0
2010-01-08,4040737365164.0,485.0,2832824059743.0,42.32,311876958226.0,3254391.0,4569832474.0,55769759663.0,223676285551.0,0.0
2010-01-11,4031472015497.0,485.0,2827888772980.0,42.2,311876958279.0,3687588.0,5371379639.0,66819519839.0,223676394399.0,0.0
2010-01-12,4103397223748.0,485.0,2882912246784.0,43.01,311876958279.0,3998099.0,5768389486.0,73872802038.0,223706795830.0,0.0
2010-01-13,4016250510661.0,485.0,2826846882766.0,42.08,311877028634.0,4646711.0,6438312189.0,82377468441.0,223706920376.0,0.0
2010-01-14,4091621148260.0,485.0,2882366838882.0,42.86,311877030665.0,4213830.0,6185599987.0,75444771139.0,223720066787.0,0.0
2010-01-15,4117189945006.0,485.0,2898451535330.0,43.09,311877038547.0,3890690.0,5532657667.0,66775481554.0,223720005910.0,0.0
2010-01-18,4191725650063.0,485.0,2947237906120.0,43.12,315128006923.0,4063484.0,5868339075.0,72017470691.0,225705186030.0,0.0
2010-01-19,4189741185735.0,485.0,2946506134246.0,43.11,315142977027.0,4113396.0,5853716630.0,71287915622.0,225832327575.0,0.0
2010-01-20,4053128930297.0,485.0,2847433751351.0,41.62,315142977027.0,5157738.0,7023175808.0,83712773186.0,225854691640.0,0.0
2010-01-21,4058502387150.0,485.0,2851659745763.0,41.65,315141934527.0,3395971.0,4705627866.0,56488979655.0,225872178272.0,0.0
2010-01-22,3954384768775.0,485.0,2778640791249.0,40.54,315141934527.0,3889505.0,5348120359.0,63585018315.0,225994511736.0,0.0
2010-01-25,3907731392656.0,485.0,2746431843048.0,40.5,315175899289.0,2500611.0,3561137670.0,39290001380.0,225999507086.0,0.0
2010-01-26,3776217477289.0,485.0,2656971369803.0,39.14,315175899289.0,2932009.0,4034919787.0,45771492199.0,226063055796.0,0.0
2010-01-27,3740223708325.0,485.0,2635767588124.0,38.76,315175899289.0,2414130.0,3300517248.0,39174927055.0,226063047436.0,0.0
2010-01-28,3775599354000.0,485.0,2664049149311.0,39.18,315175901388.0,2256310.0,3244018333.0,38447803716.0,226073376903.0,0.0
2010-01-29,3792022870568.0,485.0,2679958693596.0,39.35,315175901388.0,2812678.0,3961157977.0,45945095079.0,226231855566.0,0.0
2010-02-01,3741285780661.0,485.0,2648980269842.0,38.79,315175901388.0,2957521.0,4154162569.0,48211524634.0,226289059399.0,0.0
2010-02-02,3722969973719.0,485.0,2642136509266.0,38.47,315175901388.0,2622440.0,3660540011.0,42454566502.0,226697525286.0,0.0
2010-02-03,3809791589380.0,485.0,2699870633132.0,39.52,315175904267.0,3363196.0,4833722373.0,55570644591.0,226697514827.0,0.0
2010-02-04,3826923922828.0,485.0,2716348002237.0,39.68,315326569615.0,3539907.0,5228732210.0,58933253571.0,226850782511.0,0.0
2010-02-05,3747338616420.0,485.0,2658949525191.0,38.85,315326570637.0,3715609.0,5374691567.0,59015439828.0,226851939413.0,0.0
2010-02-08,3753633300098.0,485.0,2662660600987.0,38.79,315326576951.0,2339371.0,3406573125.0,36949586078.0,226851941977.0,0.0
2010-02-09,3765197279065.0,485.0,2662971539970.0,38.63,315885387682.0,2147855.0,3012405620.0,32867133076.0,226972451827.0,0.0
2010-02-10,3817208087198.0,485.0,2702277665962.0,39.22,315888549967.0,1885831.0,2589486526.0,30640763978.0,227169714516.0,0.0
2010-02-11,3848369063418.0,485.0,2705168396111.0,39.19,318213611817.0,1835883.0,2550153081.0,30127820321.0,227170115645.0,0.0
2010-02-12,3985214767532.0,485.0,2733810155817.0,39.51,318518832030.0,1771745.0,2467673504.0,30839710362.0,227177878507.0,0.0
2010-02-22,3990127967940.0,485.0,2732799376751.0,39.56,318525136401.0,2201531.0,2990715517.0,35578943362.0,227337527218.0,0.0
2010-02-23,3977256153955.0,485.0,2732142224642.0,39.41,318527769927.0,2708274.0,3672807357.0,42692418523.0,227340145819.0,0.0
2010-02-24,4054954641251.0,485.0,2785277592775.0,40.19,318527769927.0,3323229.0,4707057982.0,53143610318.0,227340145819.0,0.0
2010-02-25,4122928897049.0,485.0,2832147900357.0,40.79,318527769927.0,3855418.0,5600413061.0,64803915750.0,227441060828.0,0.0
2010-02-26,4115643907964.0,485.0,2831845776523.0,40.6,318527769927.0,3592634.0,5002199021.0,58628797790.0,227443462625.0,0.0
2010-03-01,4158408000532.0,485.0,2861382963750.0,40.85,318527769927.0,3789565.0,5466752577.0,64097411095.0,227446069660.0,0.0
2010-03-02,4148893430050.0,485.0,2860326315936.0,39.92,318527769927.0,4143961.0,5676720010.0,67217508459.0,227453282162.0,0.0
2010-03-03,4185987529654.0,485.0,2887538495184.0,40.28,318748857927.0,4097853.0,5824008104.0,67063945122.0,227599716722.0,0.0
2010-03-04,4064350807059.0,485.0,2800628517511.0,39.14,318748857927.0,4746246.0,6496313850.0,74900345242.0,227599765072.0,0.0
2010-03-05,4074972646011.0,485.0,2809254954737.0,38.74,318748857927.0,3026709.0,4256490451.0,49144415296.0,227709435059.0,0.0
2010-03-08,4110343763149.0,485.0,2835398865908.0,38.82,318748857927.0,2613901.0,3905980966.0,45405644935.0,227751733718.0,0.0
2010-03-09,4133878140571.0,485.0,2847116984719.0,38.15,319632977382.0,3214203.0,4556806665.0,53733453504.0,227811209321.0,0.0
2010-03-10,4092441744388.0,485.0,2816136146661.0,37.39,319632977382.0,2972346.0,4063310032.0,47519177245.0,227816603776.0,0.0
2010-03-11,4084064676219.0,485.0,2805392048453.0,37.34,319632977382.0,2634534.0,3595949070.0,42172704087.0,227957087484.0,0.0
2010-03-12,4020929960638.0,485.0,2762789776621.0,35.09,319632977382.0,2441575.0,3333835157.0,38235537016.0,227957087484.0,0.0
2010-03-15,3965576195979.0,485.0,2723584284600.0,34.53,319632977382.0,2222202.0,2874898839.0,33552366998.0,228326433440.0,0.0
2010-03-16,3998352585167.0,485.0,2743660567764.0,34.5,319640927382.0,1970475.0,2636929103.0,30148330256.0,228376382630.0,0.0
2010-03-17,4103321839013.0,485.0,2811799636142.0,35.74,320196763035.0,2745008.0,4003829143.0,45527501367.0,228377039180.0,0.0
2010-03-18,4111754628440.0,485.0,2816108368618.0,36.06,320227920051.0,2961498.0,4181107755.0,48439239077.0,228408137445.0,0.0
2010-03-19,4148813946510.0,485.0,2845102217415.0,35.68,320803463592.0,3089972.0,4279297412.0,49747230703.0,229187258727.0,0.0
2010-03-22,4159684234414.0,485.0,2854646536808.0,35.71,320835860012.0,3015074.0,4381018471.0,49314650871.0,229219655147.0,0.0
2010-03-23,4134781785997.0,485.0,2842993437603.0,35.7,320835860966.0,3056434.0,4181353615.0,49115400733.0,229579827352.0,0.0
2010-03-24,4137887475535.0,485.0,2847162878524.0,35.5,320835861804.0,3002714.0,4317742479.0,49473142624.0,229579659440.0,0.0
2010-03-25,4070068529920.0,485.0,2810440069217.0,34.8,320835862711.0,3265298.0,4418515058.0,50089538497.0,229853429899.0,0.0
2010-03-26,4120799155785.0,485.0,2846400875616.0,34.79,320835862711.0,2530388.0,3662934259.0,42294582055.0,230009084652.0,0.0
2010-03-29,4189900358435.0,485.0,2893381821437.0,35.28,321013278418.0,3129320.0,4569891337.0,57300336515.0,230148741161.0,0.0
2010-03-30,4200048543643.0,485.0,2903435118712.0,35.24,321066980580.0,2861043.0,4011528010.0,49941181088.0,230273800006.0,0.0
2010-03-31,4186065962336.0,485.0,2896987307589.0,35.38,321066981964.0,2908945.0,4053279527.0,49930326883.0,230493307773.0,0.0
2010-04-01,4253383671014.0,485.0,2944809718549.0,35.99,321066982088.0,3694009.0,5588636080.0,66902528370.0,230572516165.0,0.0
2010-04-02,4285377771852.0,485.0,2966141576111.0,36.22,321066982410.0,3884637.0,5671230136.0,68688857040.0,230677075624.0,0.0
2010-04-06,4280456060566.0,485.0,2964065919032.0,35.79,321082205589.0,3770327.0,5494946974.0,67812577555.0,230692294248.0,0.0
2010-04-07,4268494358212.0,485.0,2957978095738.0,35.68,321657306980.0,3286418.0,4655954908.0,56584717936.0,230872952049.0,0.0
2010-04-08,4231002256589.0,485.0,2935225278904.0,35.16,321671959934.0,3699090.0,5202026025.0,65103632772.0,230887605003.0,0.0
2010-04-09,4279147856979.0,485.0,2971985809499.0,35.35,322014503078.0,3327470.0,4832987848.0,60218474103.0,231204763368.0,0.0
2010-04-12,4254424433039.0,485.0,2963377645134.0,35.35,322691299267.0,4433746.0,6377273420.0,78206147959.0,231834873453.0,0.0
2010-04-13,4262189605176.0,485.0,2962970115877.0,35.6,322847630751.0,4788137.0,6781196981.0,84716648527.0,231926374455.0,0.0
2010-04-14,4298568884802.0,485.0,2992881132913.0,35.9,322911923461.0,3937543.0,5570032759.0,69253795577.0,231990410695.0,0.0
2010-04-15,4270625214532.0,485.0,2994665018423.0,35.2,322912068489.0,4067002.0,5663716010.0,67411129838.0,232878733340.0,0.0
2010-04-16,4240691126822.0,485.0,2976719865585.0,34.59,323111679780.0,3179891.0,4404923227.0,52327375046.0,232980182486.0,0.0
2010-04-19,4012659917620.0,485.0,2821515808265.0,32.74,323279181557.0,4774932.0,6453557696.0,77542585927.0,233170767095.0,0.0
2010-04-20,4010711785674.0,485.0,2826974947054.0,33.68,323279188830.0,3766331.0,5536570740.0,65030463301.0,233170774368.0,0.0
2010-04-21,4106729393329.0,485.0,2899669333798.0,34.65,323324189433.0,4065773.0,6022823300.0,73537450400.0,233299337194.0,0.0
2010-04-22,4091631237125.0,485.0,2891539540219.0,34.06,323524898251.0,4237957.0,6069156571.0,74721580127.0,233412207229.0,0.0
2010-04-23,4067516469451.0,485.0,2875703660994.0,33.86,323527402255.0,3957059.0,5537502931.0,68434741643.0,233459036207.0,0.0
2010-04-26,4040786370211.0,485.0,2859915433093.0,33.87,323527595749.0,3314927.0,4637739624.0,56977057846.0,233459220650.0,0.0
2010-04-27,3953470223639.0,485.0,2795411673491.0,32.48,323949198028.0,3770772.0,5101113639.0,60132267698.0,233776761673.0,0.0
2010-04-28,3937850945219.0,485.0,2787847242059.0,32.12,324370334796.0,2871672.0,3990663461.0,48236983152.0,234238328055.0,0.0
2010-04-29,3851573846211.0,485.0,2727250225227.0,31.41,324372721980.0,3069965.0,4248317649.0,50866675218.0,234407380652.0,0.0
2010-04-30,3808448475373.0,485.0,2690478288692.0,30.92,324372722627.0,2806249.0,4149993451.0,47451688684.0,234895145150.0,0.0
2010-05-04,3761981748128.0,485.0,2665248960562.0,30.52,324372722627.0,2179965.0,3099947622.0,35551934818.0,234895114249.0,0.0
2010-05-05,3820593921748.0,485.0,2707278085894.0,30.97,325095367527.0,2795844.0,4054515352.0,47598654360.0,235487495048.0,0.0
2010-05-06,3663198084707.0,485.0,2597724013072.0,29.65,325095699170.0,3125471.0,4154048061.0,50452707982.0,235487811271.0,0.0
2010-05-07,3570198530064.0,485.0,2543633267530.0,28.92,325098329660.0,2705293.0,3900092436.0,46051811989.0,235738246073.0,0.0
2010-05-10,3560962404438.0,485.0,2537347913637.0,28.85,325101307251.0,2581929.0,3703805454.0,42352672916.0,236258501768.0,0.0
2010-05-11,3481091338021.0,485.0,2481799136350.0,28.17,325130483227.0,2609174.0,3802123986.0,43051610797.0,236402848296.0,0.0
2010-05-12,3463960203151.0,485.0,2465932621906.0,28.05,325386511665.0,2299952.0,3453701106.0,36919115687.0,236605057569.0,0.0
2010-05-13,3547498356196.0,485.0,2528323337758.0,28.76,326680222756.0,2431248.0,3508140495.0,37631184606.0,237901878497.0,0.0
2010-05-14,3536416267669.0,485.0,2523238243743.0,28.7,327738522994.0,2236619.0,3162021430.0,34921940449.0,238819958242.0,0.0
2010-05-17,3314672635156.0,485.0,2369179151315.0,26.85,327740374716.0,2545694.0,3472340890.0,35716824457.0,238821868153.0,0.0
2010-05-18,3379806905069.0,485.0,2414500157944.0,27.4,328054506246.0,2446000.0,3725391250.0,37250219567.0,239151099264.0,0.0
2010-05-19,3369146482439.0,485.0,2411024615107.0,27.32,328153360784.0,2202184.0,3201793980.0,34332252175.0,239522041264.0,0.0
2010-05-20,3326139725579.0,485.0,2377868959495.0,26.98,328204471196.0,2096128.0,3051595341.0,33303646603.0,239523432426.0,0.0
2010-05-21,3395810859950.0,485.0,2426374540205.0,27.57,328283883243.0,2527993.0,3799416748.0,39045355069.0,239525611108.0,0.0
2010-05-24,3544003483825.0,485.0,2531605359364.0,28.81,328284402360.0,3220448.0,5112065913.0,55573463083.0,239700102767.0,0.0
2010-05-25,3500007818786.0,485.0,2501495255334.0,28.44,328812019002.0,2859156.0,4113181694.0,44404688945.0,240256113621.0,0.0
2010-05-26,3505692856969.0,485.0,2506706177768.0,28.47,329113908483.0,2224081.0,3148216540.0,34422623849.0,240557980041.0,0.0
2010-05-27,3567096164978.0,485.0,2551478749992.0,28.98,329734348462.0,2746348.0,3968501016.0,42509440575.0,241170245733.0,0.0
2010-05-28,3567392574215.0,485.0,2552034232664.0,28.99,329819594391.0,2884211.0,4144339727.0,45699472350.0,241282449579.0,0.0
2010-05-31,3469878243648.0,485.0,2482440737190.0,28.18,329820494726.0,2764450.0,3786290950.0,41360522617.0,241283437857.0,0.0
2010-06-01,3418788277074.0,485.0,2445716372977.0,27.76,331124207252.0,2510802.0,3486253352.0,36571410173.0,242576303537.0,0.0
2010-06-02,3466091272142.0,485.0,2475317419775.0,28.16,331852446896.0,2150365.0,2975435170.0,31523104566.0,242933900898.0,0.0
2010-06-03,3434673242190.0,485.0,2456470820267.0,27.89,331852698968.0,2394030.0,3317332097.0,35837731925.0,242934149791.0,0.0
2010-06-04,3469681145542.0,485.0,2473698736616.0,28.06,332379652401.0,1995293.0,2846222442.0,29492765347.0,243117282724.0,0.0
2010-06-07,3426668075373.0,485.0,2443681510581.0,27.72,332380668902.0,2148292.0,2999338998.0,32340139474.0,243315605093.0,0.0
2010-06-08,3443429777940.0,485.0,2458617913946.0,27.85,332381683685.0,2016663.0,2798783153.0,30050838225.0,243316617626.0,0.0
2010-06-09,3538921267870.0,485.0,2526359088601.0,28.65,332396324348.0,2842013.0,4222368404.0,44437034014.0,243331258289.0,0.0
2010-06-10,3520591052032.0,485.0,2530406018222.0,28.48,333536228999.0,2741199.0,4491086105.0,41401049739.0,247952169357.0,0.0
2010-06-11,3515114289744.0,485.0,2525621752605.0,28.43,333536228999.0,2338289.0,3571361696.0,34700031039.0,247964886919.0,0.0
2010-06-17,3488178193723.0,485.0,2505499535352.0,28.2,333594187182.0,1836997.0,2703201058.0,27754439826.0,247964881490.0,0.0
2010-06-18,3391883975811.0,485.0,2432713517681.0,27.43,333594187182.0,2353391.0,3348916655.0,33864847700.0,247969058646.0,0.0
2010-06-21,3496671245030.0,485.0,2515305696841.0,28.31,333594187182.0,2298316.0,3699146138.0,36025192580.0,248591303783.0,0.0
2010-06-22,3519191379521.0,485.0,2530715908921.0,28.49,333594187182.0,2210876.0,3489112989.0,34294673218.0,248760119800.0,0.0
